ticker,fiscal_period_end,fiscal_year,company_name,sector,industry,exchange,currency,current_share_price,current_market_cap,current_enterprise_value,current_shares_outstanding,current_shares_short,current_short_ratio,current_short_percent_of_float,current_insider_ownership_percent,current_institutional_ownership_percent,current_book_value_per_share,current_forward_eps,total_revenue,cost_of_revenue,gross_profit,ebit,operating_income,ebitda,normalized_income,pretax_income,tax_provision,tax_rate_for_calcs,net_income,net_income_continuing_operations,selling_general_and_administration,interest_expense,basic_average_shares,diluted_average_shares,basic_eps,diluted_eps,total_assets,current_assets,cash_and_cash_equivalents,cash_and_short_term_investments,accounts_receivable,inventory,net_property_plant_equipment,current_liabilities,current_debt,current_debt_and_capital_lease_obligation,taxes_payable,total_liabilities,total_liabilities_net_minority_interest,total_non_current_liabilities,long_term_debt,long_term_debt_and_capital_lease_obligation,total_debt,preferred_stock,minority_interest,stockholders_equity,common_stock_equity,retained_earnings,working_capital,ordinary_shares_number,operating_cash_flow,capital_expenditure,free_cash_flow,depreciation_and_amortization,change_in_working_capital,issuance_of_capital_stock,repurchase_of_capital_stock,net_common_stock_issuance,stock_based_compensation,cash_dividends_paid,issuance_of_debt,repayment_of_debt,fiscal_price_date,fiscal_period_end_close,fiscal_period_end_adjusted_close
PG,2022-06-30,2022,The Procter & Gamble Company,Consumer Defensive,Household & Personal Products,NYQ,USD,146.66,340643151872,365738393600,2322672312,28151807,3.08,0.0121,0.00091,0.71835,22.947,7.3998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-06-30,143.7899932861328,128.64540100097656
RTX,2025-12-31,2025,RTX Corporation,Industrials,Aerospace & Defense,NYQ,USD,195.51,263500169216,295589085184,1347758144,12341124,2.86,0.0092,0.00091,0.81702006,49.25,7.85574,88603000000.0,70814000000.0,17789000000.0,10568000000.0,9300000000.0,14946000000.0,6732000000.0,8733000000.0,1664000000.0,0.190542,6732000000.0,7069000000.0,6095000000.0,1835000000.0,1341400000.0,1356400000.0,5.02,4.96,171079000000.0,60332000000.0,7435000000.0,7435000000.0,14701000000.0,13364000000.0,18755000000.0,58784000000.0,3616000000.0,3616000000.0,,,103941000000.0,45157000000.0,34288000000.0,35890000000.0,39506000000.0,0.0,1893000000.0,65245000000.0,65245000000.0,56718000000.0,1548000000.0,1342287676.0,10567000000.0,-3119000000.0,7448000000.0,4378000000.0,-1274000000.0,,-50000000.0,-50000000.0,1092000000.0,-3574000000.0,0.0,-3429000000.0,2025-12-31,183.39999389648438,181.43190002441406
RTX,2024-12-31,2024,RTX Corporation,Industrials,Aerospace & Defense,NYQ,USD,195.51,263500169216,295589085184,1347758144,12341124,2.86,0.0092,0.00091,0.81702006,49.25,7.85574,80738000000.0,65328000000.0,15410000000.0,8164000000.0,6538000000.0,12528000000.0,4774000000.0,6194000000.0,1181000000.0,0.190668,4774000000.0,5013000000.0,5806000000.0,1970000000.0,1332100000.0,1343600000.0,3.58,3.55,162861000000.0,51133000000.0,5578000000.0,5578000000.0,10976000000.0,12768000000.0,17953000000.0,51499000000.0,2535000000.0,2535000000.0,,,100903000000.0,49404000000.0,38726000000.0,40358000000.0,42893000000.0,0.0,1802000000.0,60156000000.0,60156000000.0,53589000000.0,-366000000.0,1332122758.0,7159000000.0,-3236000000.0,3923000000.0,4364000000.0,-1085000000.0,,-444000000.0,-444000000.0,790000000.0,-3217000000.0,0.0,-2500000000.0,2024-12-31,115.72000122070312,112.38292694091797
RTX,2023-12-31,2023,RTX Corporation,Industrials,Aerospace & Defense,NYQ,USD,195.51,263500169216,295589085184,1347758144,12341124,2.86,0.0092,0.00091,0.81702006,49.25,7.85574,68920000000.0,56831000000.0,12089000000.0,5489000000.0,3561000000.0,9700000000.0,3195000000.0,3836000000.0,456000000.0,0.119,3195000000.0,3380000000.0,5809000000.0,1653000000.0,1426000000.0,1435400000.0,2.24,2.23,161869000000.0,48417000000.0,6587000000.0,6587000000.0,10838000000.0,11777000000.0,17386000000.0,46761000000.0,1472000000.0,1472000000.0,,,100424000000.0,53663000000.0,42355000000.0,43767000000.0,45239000000.0,0.0,1647000000.0,59798000000.0,59798000000.0,52154000000.0,1656000000.0,1326907000.0,7883000000.0,-3166000000.0,4717000000.0,4211000000.0,1515000000.0,,-12870000000.0,-12870000000.0,686000000.0,-3239000000.0,22914000000.0,-10578000000.0,2023-12-29,84.13999938964844,79.83899688720703
RTX,2022-12-31,2022,RTX Corporation,Industrials,Aerospace & Defense,NYQ,USD,195.51,263500169216,295589085184,1347758144,12341124,2.86,0.0092,0.00091,0.81702006,49.25,7.85574,67074000000.0,53406000000.0,13668000000.0,7417000000.0,5504000000.0,11525000000.0,5216000000.0,6117000000.0,790000000.0,0.129,5197000000.0,5327000000.0,5573000000.0,1300000000.0,1475500000.0,1485900000.0,3.52,3.5,158864000000.0,42443000000.0,6220000000.0,6220000000.0,9108000000.0,10617000000.0,16999000000.0,39114000000.0,1220000000.0,1220000000.0,,,84650000000.0,45536000000.0,30694000000.0,32280000000.0,33500000000.0,0.0,1582000000.0,72632000000.0,72632000000.0,52269000000.0,3329000000.0,1466240000.0,7168000000.0,-2775000000.0,4393000000.0,4108000000.0,522000000.0,,-2803000000.0,-2803000000.0,420000000.0,-3128000000.0,1000000.0,-3000000.0,2022-12-30,100.91999816894531,93.3116226196289
RTX,2021-12-31,2021,RTX Corporation,Industrials,Aerospace & Defense,NYQ,USD,195.51,263500169216,295589085184,1347758144,12341124,2.86,0.0092,0.00091,0.81702006,49.25,7.85574,,,,,,,,,,,,,3102000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-12-31,86.05999755859375,77.75064849853516
SBUX,2025-09-30,2025,Starbucks Corporation,Consumer Cyclical,Restaurants,NMS,USD,96.58,110101200896,131789799424,1140000000,40013836,6.2,0.039,0.00127,0.87096,-6.733,3.12132,37184400000.0,28717100000.0,8467300000.0,3049900000.0,3580800000.0,4821400000.0,2517372000.0,2507300000.0,650600000.0,0.259,1856400000.0,1856700000.0,2617200000.0,542600000.0,1136900000.0,1139800000.0,1.632861,1.63,32019700000.0,7382300000.0,3219800000.0,3467000000.0,1277500000.0,2185600000.0,17809200000.0,10210400000.0,1498900000.0,3063400000.0,150300000.0,,40108900000.0,29898500000.0,14575900000.0,23548100000.0,26611500000.0,,7400000.0,-8096600000.0,-8096600000.0,-8272500000.0,-2828100000.0,1136900000.0,4747500000.0,-2305500000.0,2442000000.0,1771500000.0,-1494400000.0,77000000.0,0.0,77000000.0,318300000.0,-2771400000.0,1750900000.0,-1257800000.0,2025-09-30,84.5999984741211,82.49481201171875
SBUX,2024-09-30,2024,Starbucks Corporation,Consumer Cyclical,Restaurants,NMS,USD,96.58,110101200896,131789799424,1140000000,40013836,6.2,0.039,0.00127,0.87096,-6.733,3.12132,36176200000.0,26467100000.0,9709100000.0,5531600000.0,5107600000.0,7124000000.0,3760900000.0,4969600000.0,1207300000.0,0.243,3760900000.0,3762300000.0,2523300000.0,562000000.0,1133500000.0,1137300000.0,3.317953,3.31,31339300000.0,6847400000.0,3286200000.0,3543200000.0,1213800000.0,1777300000.0,17951700000.0,9070000000.0,1248900000.0,2712000000.0,123500000.0,,38780900000.0,29710900000.0,14319500000.0,23091100000.0,25803100000.0,,7300000.0,-7448900000.0,-7448900000.0,-7343800000.0,-2222600000.0,1133500000.0,6095600000.0,-2777500000.0,3318100000.0,1592400000.0,-1048800000.0,108000000.0,-1266700000.0,-1158700000.0,308300000.0,-2585000000.0,2119100000.0,-1982600000.0,2024-09-30,97.48999786376953,92.70108032226562
SBUX,2023-09-30,2023,Starbucks Corporation,Consumer Cyclical,Restaurants,NMS,USD,96.58,110101200896,131789799424,1140000000,40013836,6.2,0.039,0.00127,0.87096,-6.733,3.12132,35975600000.0,26129400000.0,9846200000.0,5952000000.0,5502900000.0,7402300000.0,4071402000.0,5401900000.0,1277200000.0,0.236,4124500000.0,4124700000.0,2441300000.0,550100000.0,1142600000.0,1151300000.0,3.600925,3.58,29445500000.0,7303400000.0,3551500000.0,3953000000.0,1184100000.0,1806400000.0,15799700000.0,9345300000.0,1852100000.0,3127400000.0,189300000.0,,37433300000.0,28088000000.0,13547600000.0,21472400000.0,24599800000.0,,7000000.0,-7994800000.0,-7994800000.0,-7255800000.0,-2041900000.0,1142600000.0,6008700000.0,-2333600000.0,3675100000.0,1450300000.0,-1133400000.0,167400000.0,-984400000.0,-817000000.0,302700000.0,-2431800000.0,1612400000.0,-1253800000.0,2023-09-29,91.2699966430664,84.63856506347656
SBUX,2022-09-30,2022,Starbucks Corporation,Consumer Cyclical,Restaurants,NMS,USD,96.58,110101200896,131789799424,1140000000,40013836,6.2,0.039,0.00127,0.87096,-6.733,3.12132,32250300000.0,23879200000.0,8371100000.0,4714800000.0,4429700000.0,6244200000.0,3317296000.0,4231900000.0,948500000.0,0.224,3281600000.0,3283400000.0,2032000000.0,482900000.0,1147900000.0,1158500000.0,2.860031,2.83,27978400000.0,7018700000.0,2818400000.0,3182900000.0,1175500000.0,2176600000.0,14576100000.0,9151800000.0,1924000000.0,3169700000.0,139200000.0,,36677100000.0,27525300000.0,13119900000.0,20635100000.0,23804800000.0,,7900000.0,-8706600000.0,-8706600000.0,-8449800000.0,-2133100000.0,1147900000.0,4397300000.0,-1841300000.0,2556000000.0,1529400000.0,-2133000000.0,101600000.0,-4013000000.0,-3911400000.0,271500000.0,-2263300000.0,1709700000.0,-1036600000.0,2022-09-30,84.26000213623047,76.51302337646484
SBUX,2021-09-30,2021,Starbucks Corporation,Consumer Cyclical,Restaurants,NMS,USD,96.58,110101200896,131789799424,1140000000,40013836,6.2,0.039,0.00127,0.87096,-6.733,3.12132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-09-30,110.30999755859375,97.98242950439453
SLB,2025-12-31,2025,SLB N.V.,Energy,Oil & Gas Equipment & Services,NYQ,USD,54.18,80410877952,89000517632,1484143231,55077331,4.9,0.0425,0.0021600001,0.92522,17.568,3.23475,35708000000.0,29201000000.0,6507000000.0,4849000000.0,5458000000.0,6958000000.0,4130791190.8646,4291000000.0,840000000.0,0.195759,3374000000.0,3451000000.0,340000000.0,558000000.0,1421000000.0,1437000000.0,2.374384,2.35,54868000000.0,19513000000.0,3036000000.0,4212000000.0,8689000000.0,5032000000.0,9056000000.0,14721000000.0,1894000000.0,1894000000.0,894000000.0,,27577000000.0,12856000000.0,9742000000.0,9742000000.0,11636000000.0,,1182000000.0,26109000000.0,26109000000.0,18067000000.0,4792000000.0,1495331485.0,6489000000.0,-1946000000.0,4543000000.0,2109000000.0,-44000000.0,,-2414000000.0,-2414000000.0,332000000.0,-1602000000.0,0.0,-1597000000.0,2025-12-31,38.380001068115234,37.76007080078125
SLB,2024-12-31,2024,SLB N.V.,Energy,Oil & Gas Equipment & Services,NYQ,USD,54.18,80410877952,89000517632,1484143231,55077331,4.9,0.0425,0.0021600001,0.92522,17.568,3.23475,36289000000.0,28829000000.0,7460000000.0,6184000000.0,6326000000.0,8069000000.0,4863034908.32158,5672000000.0,1093000000.0,0.192701,4461000000.0,4579000000.0,385000000.0,512000000.0,1421000000.0,1436000000.0,3.139338,3.11,48935000000.0,18570000000.0,3544000000.0,4669000000.0,8011000000.0,4375000000.0,8257000000.0,12811000000.0,1051000000.0,1051000000.0,982000000.0,,26585000000.0,13774000000.0,11023000000.0,11023000000.0,12074000000.0,,1220000000.0,21130000000.0,21130000000.0,16395000000.0,5759000000.0,1400850420.0,6602000000.0,-2129000000.0,4473000000.0,1885000000.0,-973000000.0,,-1737000000.0,-1737000000.0,316000000.0,-1533000000.0,1475000000.0,-955000000.0,2024-12-31,38.34000015258789,36.56316375732422
SLB,2023-12-31,2023,SLB N.V.,Energy,Oil & Gas Equipment & Services,NYQ,USD,54.18,80410877952,89000517632,1484143231,55077331,4.9,0.0425,0.0021600001,0.92522,17.568,3.23475,33135000000.0,26572000000.0,6563000000.0,5785000000.0,5488000000.0,7544000000.0,4210290000.0,5282000000.0,1007000000.0,0.19,4203000000.0,4275000000.0,364000000.0,503000000.0,1425000000.0,1443000000.0,2.949474,2.91,47957000000.0,17718000000.0,2900000000.0,3989000000.0,7812000000.0,4387000000.0,8109000000.0,13395000000.0,1123000000.0,1123000000.0,994000000.0,,26598000000.0,13203000000.0,10842000000.0,10842000000.0,11965000000.0,,1170000000.0,20189000000.0,20189000000.0,13497000000.0,4323000000.0,1427000000.0,6637000000.0,-2092000000.0,4545000000.0,1759000000.0,-160000000.0,,-694000000.0,-694000000.0,293000000.0,-1317000000.0,994000000.0,-1578000000.0,2023-12-29,52.040000915527344,48.408748626708984
SLB,2022-12-31,2022,SLB N.V.,Energy,Oil & Gas Equipment & Services,NYQ,USD,54.18,80410877952,89000517632,1484143231,55077331,4.9,0.0425,0.0021600001,0.92522,17.568,3.23475,28091000000.0,22930000000.0,5161000000.0,4761000000.0,4151000000.0,6430000000.0,3156460000.0,4271000000.0,779000000.0,0.18,3441000000.0,3492000000.0,376000000.0,490000000.0,1416000000.0,1437000000.0,2.430085,2.39,43135000000.0,15003000000.0,1655000000.0,2894000000.0,6766000000.0,3999000000.0,7286000000.0,12018000000.0,1632000000.0,1632000000.0,1002000000.0,,25146000000.0,13128000000.0,10594000000.0,10594000000.0,12226000000.0,,304000000.0,17685000000.0,17685000000.0,10719000000.0,2985000000.0,1420188492.0,3720000000.0,-1715000000.0,2005000000.0,1669000000.0,-1731000000.0,,0.0,0.0,313000000.0,-848000000.0,0.0,-1650000000.0,2022-12-30,53.459999084472656,48.78751754760742
SLB,2021-12-31,2021,SLB N.V.,Energy,Oil & Gas Equipment & Services,NYQ,USD,54.18,80410877952,89000517632,1484143231,55077331,4.9,0.0425,0.0021600001,0.92522,17.568,3.23475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-12-31,29.950000762939453,26.931737899780273
SO,2025-12-31,2025,The Southern Company,Utilities,Utilities - Regulated Electric,NYQ,USD,85.95,98873696256,176956571648,1150362966,35194234,6.08,0.0306,0.00096000003,0.74231005,34.398,4.92431,29553000000.0,15229000000.0,14324000000.0,8237000000.0,7285000000.0,14267000000.0,4057440000.0,4999000000.0,828000000.0,0.166,4341000000.0,4171000000.0,,3238000000.0,1103000000.0,1107397959.0,4.3,3.92,155720000000.0,10917000000.0,1639000000.0,1639000000.0,2251000000.0,3333000000.0,116441000000.0,16888000000.0,6942000000.0,7139000000.0,22000000.0,,116853000000.0,99965000000.0,65649000000.0,66936000000.0,74075000000.0,,2851000000.0,36016000000.0,36016000000.0,14856000000.0,-5971000000.0,1119237015.0,9802000000.0,-12737000000.0,-2935000000.0,6030000000.0,399000000.0,1623000000.0,,1623000000.0,136000000.0,-3015000000.0,12670000000.0,-5878000000.0,2025-12-31,87.19999694824219,85.10714721679688
SO,2024-12-31,2024,The Southern Company,Utilities,Utilities - Regulated Electric,NYQ,USD,85.95,98873696256,176956571648,1150362966,35194234,6.08,0.0306,0.00096000003,0.74231005,34.398,4.92431,26724000000.0,13361000000.0,13363000000.0,7972000000.0,7068000000.0,13238000000.0,4209475000.0,5229000000.0,969000000.0,0.185,4401000000.0,4260000000.0,,2743000000.0,1096000000.0,1103007519.0,4.05,3.99,145180000000.0,10694000000.0,1070000000.0,1070000000.0,2228000000.0,3369000000.0,106743000000.0,15993000000.0,6056000000.0,6256000000.0,57000000.0,,108506000000.0,92513000000.0,58768000000.0,60021000000.0,66277000000.0,,3466000000.0,33208000000.0,33208000000.0,13750000000.0,-5299000000.0,1099000000.0,9788000000.0,-8955000000.0,833000000.0,5266000000.0,1421000000.0,143000000.0,0.0,143000000.0,132000000.0,-2954000000.0,6859000000.0,-3890000000.0,2024-12-31,82.31999969482422,77.74269104003906
SO,2023-12-31,2023,The Southern Company,Utilities,Utilities - Regulated Electric,NYQ,USD,85.95,98873696256,176956571648,1150362966,35194234,6.08,0.0306,0.00096000003,0.74231005,34.398,4.92431,25253000000.0,13477000000.0,11776000000.0,6791000000.0,5826000000.0,11777000000.0,3738552000.0,4345000000.0,496000000.0,0.114,3976000000.0,3849000000.0,,2446000000.0,1092000000.0,1098000000.0,3.64,3.62,139331000000.0,10432000000.0,748000000.0,748000000.0,2030000000.0,3352000000.0,101941000000.0,13467000000.0,4790000000.0,4973000000.0,8000000.0,,104106000000.0,90639000000.0,57210000000.0,58517000000.0,63490000000.0,,3781000000.0,31444000000.0,31444000000.0,12482000000.0,-3035000000.0,1090814507.0,7553000000.0,-9095000000.0,-1542000000.0,4986000000.0,-135000000.0,36000000.0,0.0,36000000.0,137000000.0,-3035000000.0,10295000000.0,-5924000000.0,2023-12-29,70.12000274658203,63.87062072753906
SO,2022-12-31,2022,The Southern Company,Utilities,Utilities - Regulated Electric,NYQ,USD,85.95,98873696256,176956571648,1150362966,35194234,6.08,0.0306,0.00096000003,0.74231005,34.398,4.92431,29279000000.0,18652000000.0,10627000000.0,6245000000.0,5370000000.0,10309000000.0,3353112000.0,4223000000.0,795000000.0,0.188,3535000000.0,3428000000.0,,2022000000.0,1075000000.0,1080981595.0,3.28,3.26,134891000000.0,10416000000.0,1917000000.0,1917000000.0,2128000000.0,2677000000.0,96703000000.0,15724000000.0,6894000000.0,7091000000.0,60000000.0,,100359000000.0,84635000000.0,50656000000.0,52044000000.0,59135000000.0,0.0,4124000000.0,30408000000.0,30408000000.0,11538000000.0,-5308000000.0,1099000000.0,6302000000.0,-7923000000.0,-1621000000.0,4064000000.0,160000000.0,1808000000.0,-298000000.0,1808000000.0,127000000.0,-2907000000.0,7782000000.0,-3645000000.0,2022-12-30,71.41000366210938,62.48761749267578
SO,2021-12-31,2021,The Southern Company,Utilities,Utilities - Regulated Electric,NYQ,USD,85.95,98873696256,176956571648,1150362966,35194234,6.08,0.0306,0.00096000003,0.74231005,34.398,4.92431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,291000000.0,,,,,,,,,,,,,0.0,,,,,,2021-12-31,68.58000183105469,57.729793548583984
TJX,2026-01-31,2026,"The TJX Companies, Inc.",Consumer Cyclical,Apparel Retail,NYQ,USD,124.64,137100763136,146898731008,1099974061,21724315,3.12,0.0198,0.00155,0.94943,9.414,5.77352,60372000000.0,41679000000.0,18693000000.0,7373000000.0,7178000000.0,8620000000.0,5494000000.0,7299000000.0,1805000000.0,0.247,5494000000.0,5494000000.0,11515000000.0,74000000.0,1107087991.0,1128000000.0,4.962569,4.87,35767000000.0,15202000000.0,6230000000.0,6230000000.0,602000000.0,7297000000.0,18550000000.0,13361000000.0,999000000.0,2725000000.0,170000000.0,,25577000000.0,12216000000.0,1870000000.0,10764000000.0,13489000000.0,0.0,,10190000000.0,10190000000.0,9434000000.0,1841000000.0,1107087991.0,6874000000.0,-1957000000.0,4917000000.0,1247000000.0,-127000000.0,311000000.0,-2522000000.0,-2211000000.0,214000000.0,-1842000000.0,,0.0,2026-01-30,149.80999755859375,148.43161010742188
TJX,2025-01-31,2025,"The TJX Companies, Inc.",Consumer Cyclical,Apparel Retail,NYQ,USD,124.64,137100763136,146898731008,1099974061,21724315,3.12,0.0198,0.00155,0.94943,9.414,5.77352,56360000000.0,39112000000.0,17248000000.0,6559000000.0,6302000000.0,7663000000.0,4864000000.0,6483000000.0,1619000000.0,0.25,4864000000.0,4864000000.0,10946000000.0,76000000.0,1119333622.0,1142000000.0,4.326794,4.26,31749000000.0,12991000000.0,5335000000.0,5335000000.0,549000000.0,6421000000.0,16987000000.0,11008000000.0,,1636000000.0,75000000.0,,23356000000.0,12348000000.0,2866000000.0,11142000000.0,12778000000.0,0.0,,8393000000.0,8393000000.0,7883000000.0,1983000000.0,1119333622.0,6116000000.0,-1918000000.0,4198000000.0,1104000000.0,27000000.0,366000000.0,-2513000000.0,-2147000000.0,183000000.0,-1648000000.0,,0.0,2025-01-31,124.79000091552734,122.12796020507812
TJX,2024-01-31,2024,"The TJX Companies, Inc.",Consumer Cyclical,Apparel Retail,NYQ,USD,124.64,137100763136,146898731008,1099974061,21724315,3.12,0.0198,0.00155,0.94943,9.414,5.77352,54217000000.0,37951000000.0,16266000000.0,6046000000.0,5797000000.0,7010000000.0,4474000000.0,5967000000.0,1493000000.0,0.25,4474000000.0,4474000000.0,10469000000.0,79000000.0,1133586545.0,1159000000.0,3.925674,3.86,29747000000.0,12664000000.0,5600000000.0,5600000000.0,529000000.0,5965000000.0,15967000000.0,10451000000.0,,1620000000.0,99000000.0,,22445000000.0,11994000000.0,2862000000.0,10922000000.0,12542000000.0,0.0,,7302000000.0,7302000000.0,6700000000.0,2213000000.0,1133586545.0,6057000000.0,-1722000000.0,4335000000.0,964000000.0,447000000.0,285000000.0,-2484000000.0,-2199000000.0,160000000.0,-1484000000.0,,-500000000.0,2024-01-31,94.91000366210938,91.6175765991211
TJX,2023-01-31,2023,"The TJX Companies, Inc.",Consumer Cyclical,Apparel Retail,NYQ,USD,124.64,137100763136,146898731008,1099974061,21724315,3.12,0.0198,0.00155,0.94943,9.414,5.77352,49936000000.0,36149000000.0,13787000000.0,4720000000.0,4860000000.0,5607000000.0,3662590000.0,4636000000.0,1138000000.0,0.245,3498000000.0,3498000000.0,8927000000.0,84000000.0,1155437908.0,1178000000.0,3.027424,2.97,28349000000.0,12456000000.0,5477000000.0,5477000000.0,563000000.0,5819000000.0,14869000000.0,10305000000.0,500000000.0,2110000000.0,55000000.0,,21985000000.0,11680000000.0,2859000000.0,10634000000.0,12744000000.0,0.0,,6364000000.0,6364000000.0,5815000000.0,2151000000.0,1155437908.0,4084000000.0,-1457000000.0,2627000000.0,887000000.0,-821000000.0,321000000.0,-2255000000.0,-1934000000.0,122000000.0,-1339000000.0,0.0,0.0,2023-01-31,81.86000061035156,77.8067855834961
TJX,2022-01-31,2022,"The TJX Companies, Inc.",Consumer Cyclical,Apparel Retail,NYQ,USD,124.64,137100763136,146898731008,1099974061,21724315,3.12,0.0198,0.00155,0.94943,9.414,5.77352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,2022-01-31,71.97000122070312,67.19879913330078
TMO,2025-12-31,2025,Thermo Fisher Scientific Inc.,Healthcare,Diagnostics & Research,NYQ,USD,641.48,237185482752,265497329664,369747286,5690588,3.37,0.0154,0.0013,0.94084,142.473,27.53117,44557000000.0,26318000000.0,18239000000.0,8727000000.0,8110000000.0,11507000000.0,7026825000.0,7308000000.0,547000000.0,0.075,6704000000.0,6721000000.0,8732000000.0,1419000000.0,377000000.0,378000000.0,17.77,17.74,110343000000.0,28707000000.0,9852000000.0,10105000000.0,8900000000.0,5425000000.0,10565000000.0,15189000000.0,3533000000.0,3533000000.0,,,56807000000.0,41618000000.0,35852000000.0,35852000000.0,39385000000.0,0.0,129000000.0,53407000000.0,53407000000.0,59156000000.0,13518000000.0,376221470.0,7818000000.0,-1525000000.0,6293000000.0,2780000000.0,-1766000000.0,,-3000000000.0,-3000000000.0,310000000.0,-636000000.0,8854000000.0,-3507000000.0,2025-12-31,579.4500122070312,578.2980346679688
TMO,2024-12-31,2024,Thermo Fisher Scientific Inc.,Healthcare,Diagnostics & Research,NYQ,USD,641.48,237185482752,265497329664,369747286,5690588,3.37,0.0154,0.0013,0.94084,142.473,27.53117,42879000000.0,25177000000.0,17702000000.0,8427000000.0,7717000000.0,11535000000.0,6659706000.0,7037000000.0,657000000.0,0.093,6335000000.0,6338000000.0,8595000000.0,1390000000.0,382000000.0,383000000.0,16.58,16.53,97321000000.0,22137000000.0,4009000000.0,5570000000.0,8191000000.0,4978000000.0,9306000000.0,13332000000.0,2214000000.0,2214000000.0,,,47649000000.0,34317000000.0,29061000000.0,29061000000.0,31275000000.0,0.0,87000000.0,49585000000.0,49585000000.0,53102000000.0,8805000000.0,380774334.0,8667000000.0,-1400000000.0,7267000000.0,3108000000.0,-334000000.0,,-4000000000.0,-4000000000.0,301000000.0,-583000000.0,1204000000.0,-3607000000.0,2024-12-31,520.22998046875,517.3660888671875
TMO,2023-12-31,2023,Thermo Fisher Scientific Inc.,Healthcare,Diagnostics & Research,NYQ,USD,641.48,237185482752,265497329664,369747286,5690588,3.37,0.0154,0.0013,0.94084,142.473,27.53117,42857000000.0,25757000000.0,17100000000.0,7673000000.0,7318000000.0,11079000000.0,6477227691.330581,6298000000.0,284000000.0,0.045094,5995000000.0,5955000000.0,8445000000.0,1375000000.0,386000000.0,388000000.0,15.52,15.45,98726000000.0,24589000000.0,8077000000.0,8080000000.0,8221000000.0,5088000000.0,9448000000.0,14012000000.0,3609000000.0,3609000000.0,,,51884000000.0,37872000000.0,31308000000.0,31308000000.0,34917000000.0,,107000000.0,46735000000.0,46735000000.0,47364000000.0,10577000000.0,386647344.0,8406000000.0,-1479000000.0,6927000000.0,3406000000.0,-495000000.0,,-3000000000.0,-3000000000.0,278000000.0,-523000000.0,7562000000.0,-7717000000.0,2023-12-29,530.7899780273438,526.435546875
TMO,2022-12-31,2022,Thermo Fisher Scientific Inc.,Healthcare,Diagnostics & Research,NYQ,USD,641.48,237185482752,265497329664,369747286,5690588,3.37,0.0154,0.0013,0.94084,142.473,27.53117,44915000000.0,25944000000.0,18971000000.0,8561000000.0,8507000000.0,11942000000.0,7200250000.0,7835000000.0,703000000.0,0.09,6950000000.0,6960000000.0,8993000000.0,726000000.0,392000000.0,394000000.0,17.75,17.63,97154000000.0,25229000000.0,8524000000.0,8524000000.0,8115000000.0,5634000000.0,9280000000.0,17010000000.0,5579000000.0,5579000000.0,,,53006000000.0,35996000000.0,28909000000.0,28909000000.0,34488000000.0,,170000000.0,43978000000.0,43978000000.0,41910000000.0,8219000000.0,390510837.0,9154000000.0,-2243000000.0,6911000000.0,3381000000.0,-1008000000.0,,-3000000000.0,-3000000000.0,307000000.0,-455000000.0,4719000000.0,-4065000000.0,2022-12-30,550.6900024414062,544.7147216796875
TMO,2021-12-31,2021,Thermo Fisher Scientific Inc.,Healthcare,Diagnostics & Research,NYQ,USD,641.48,237185482752,265497329664,369747286,5690588,3.37,0.0154,0.0013,0.94084,142.473,27.53117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-12-31,667.239990234375,658.5448608398438
UNH,2025-12-31,2025,UnitedHealth Group Incorporated,Healthcare,Healthcare Plans,NYQ,USD,375.94,337441783808,393634512896,897594847,15287263,3.72,0.019,0.00248,0.89699996,108.781,22.54557,447567000000.0,364650000000.0,82917000000.0,18699000000.0,18964000000.0,23060000000.0,12286815000.0,14697000000.0,1890000000.0,0.129,12056000000.0,12807000000.0,,4002000000.0,905838620.0,911000000.0,13.309214,13.23,309581000000.0,90582000000.0,24365000000.0,28121000000.0,23018000000.0,,10762000000.0,114897000000.0,6069000000.0,6069000000.0,,,207883000000.0,92986000000.0,72320000000.0,72320000000.0,78389000000.0,0.0,7588000000.0,94110000000.0,94110000000.0,95603000000.0,-24315000000.0,905838620.0,19697000000.0,-3622000000.0,16075000000.0,4361000000.0,2282000000.0,827000000.0,-5545000000.0,-4718000000.0,971000000.0,-7916000000.0,2969000000.0,-3050000000.0,2025-12-31,330.1099853515625,323.70989990234375
